postcode,place,location_raw,address_raw,accepts_minigolf_card,has_club,course_types,approved_course_types,detail_url,source_plz_group,source_url,place_raw,place_addon,street_name,house_number,house_number_addon,address_extra,address_type,resolved_place,district,state,county,country,country_code,latitude,longitude,geocode_query,geocode_display_name,geocode_source,venue_name,venue_category,venue_website,venue_phone,venue_opening_hours,venue_wikipedia,venue_wikidata,osm_id,osm_type,osm_class,detail_address,detail_phone,detail_fax,detail_website,detail_email,detail_opening_hours,detail_facility_type,detail_additional_offers
68723,Schwetzingen,68723 Schwetzingen,Odenwaldring,false,false,unknown,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Schwetzingen,,Odenwaldring,,,,street_without_number,Schwetzingen,Oststadt,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.3801549,8.5863431,"Odenwaldring, 68723 Schwetzingen, Germany","Odenwaldring, Oststadt, Schwetzingen, Rhein-Neckar-Kreis, Baden-Württemberg, 68723, Deutschland",nominatim,Odenwaldring,secondary,,,,,,8049051,way,,,,,,,,,
68766,Hockenheim,68766 Hockenheim,Dresdener Straße 5,false,false,unknown,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Hockenheim,,Dresdener Straße,5,,,street_address,Reilingen,,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.2883863,8.5586982,"Dresdener Straße 5, 68766 Hockenheim, Germany","5, Dresdener Straße, Reilingen, VVG der Stadt Hockenheim, Rhein-Neckar-Kreis, Baden-Württemberg, 68799, Deutschland",nominatim,,house,,,,,,3876465885,node,,,,,,,,,
68789,Sankt Leon-Rot,68789 Sankt Leon-Rot,Am Sankt Leonder See,false,false,unknown,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Sankt Leon-Rot,,Breitenweg,,,Am Sankt Leonder See,named_place,St. Leon-Rot,Sankt Leon,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.2803146,8.589872,"Minigolf, 68789 Sankt Leon-Rot, Germany","Minigolf, Breitenweg, Sankt Leon, St. Leon, St. Leon-Rot, Rhein-Neckar-Kreis, Baden-Württemberg, 68789, Deutschland",nominatim,Minigolf,pitch,https://www.minigolf-stleon.de/,,,,,64863003,way,,,,,,,,,
69115,Heidelberg,69115 Heidelberg,Tiergartenstr.,false,false,sonstige,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Heidelberg,,Tiergartenstraße,,,,street_without_number,Heidelberg,Neuenheimer Feld,Baden-Württemberg,,Deutschland,DE,49.4134123,8.6646547,"Tiergartenstr., 69115 Heidelberg, Germany","Tiergartenstraße, Neuenheimer Feld, Neuenheim, Heidelberg, Baden-Württemberg, 69120, Deutschland",nominatim,Tiergartenstraße,residential,,,,,,1303478321,way,,,,,,,,,
69151,Neckargemünd,69151 Neckargemünd,Erdgrubenweg 10,false,false,unknown,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Neckargemünd,,Erdgrubenweg,10,,,street_address,Neckargemünd,,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.3786767,8.7712296,"Erdgrubenweg 10, 69151 Neckargemünd, Germany","10, Erdgrubenweg, Waldhilsbach, Neckargemünd, GVV Neckargemünd, Rhein-Neckar-Kreis, Baden-Württemberg, 69151, Deutschland",nominatim,,yes,,,,,,126374146,way,,,,,,,,,
69153,Neckargemünd,69153 Neckargemünd,Schwimmbadstr. 20,false,false,eternit,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Neckargemünd,,Schwimmbadstraße,20,,,street_address,Neckargemünd,,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.3939306,8.8084743,"Schwimmbadstr. 20, 69153 Neckargemünd, Germany","20, Schwimmbadstraße, Neckargemünd, Kleingemünd, Neckargemünd, GVV Neckargemünd, Rhein-Neckar-Kreis, Baden-Württemberg, 69151, Deutschland",nominatim,,house,,,,,,163224923,way,,,,,,,,,
69168,Wiesloch,69168 Wiesloch,Parkstraße 2,false,false,eternit,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Wiesloch,,Parkstraße,2,,,street_address,Wiesloch,,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.2963198,8.691121,"Parkstraße 2, 69168 Wiesloch, Germany","Parkstraße, Wiesloch, VVG der Stadt Wiesloch, Rhein-Neckar-Kreis, Baden-Württemberg, 69168, Deutschland",nominatim,Parkstraße,tertiary,,,,,,537071208,way,,,,,,,,,
69168,Wiesloch,69168 Wiesloch,Horrenberger Str. 31,false,false,unknown,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Wiesloch,,Horrenberger Straße,31,,,street_address,Wiesloch,,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.2967417,8.7522422,"Horrenberger Str. 31, 69168 Wiesloch, Germany","Gaststätte zum Rosengarten, 31, Horrenberger Straße, Baiertal, Wiesloch, VVG der Stadt Wiesloch, Rhein-Neckar-Kreis, Baden-Württemberg, 69168, Deutschland",nominatim,Gaststätte zum Rosengarten,restaurant,https://www.rosengarten-baiertal.de/,,,,,542043456,way,,,,,,,,,
69168,Wiesloch,69168 Wiesloch,Hohenhardter Hof,false,false,sonstige,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Wiesloch,,Hohenhardter Hof,,,,street_without_number,Wiesloch,,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.3114487,8.7488145,"Hohenhardter Hof, 69168 Wiesloch, Germany","Hohenhardter Hof, Baiertal, Wiesloch, VVG der Stadt Wiesloch, Rhein-Neckar-Kreis, Baden-Württemberg, 69168, Deutschland",nominatim,Hohenhardter Hof,locality,,,,de:Burg Hohenhardt,Q1012423,5929236041,node,,,,,,,,,
69190,Walldorf,69190 Walldorf,Schwetzinger Straße 88,false,false,eternit,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Walldorf,,Schwetzinger Straße,88,,,street_address,Walldorf,,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.3137046,8.641129,"Schwetzinger Straße 88, 69190 Walldorf, Germany","AQWA Hallenbad, 88, Schwetzinger Straße, Walldorf, Rhein-Neckar-Kreis, Baden-Württemberg, 69190, Deutschland",nominatim,AQWA Hallenbad,water_park,,,,,,236891640,way,,,,,,,,,
69198,Schriesheim,69198 Schriesheim,Wiesenweg / Sportzentrum,true,true,eternit|filz,eternit|filz,https://www.minigolfsport.de/minigolfatlas-detail.php?url=schriesheim,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Schriesheim,,,,,Wiesenweg / Sportzentrum,named_place,,,,,Germany,DE,,,,,,,,,,,,,,,,"69198 Schriesheim, Wiesenweg / Sportzentrum",06203 / 63909,,http://www.mcschriesheim.de,info@mcschriesheim.de,März:,"System Eternit , System Filz","Getränke, Eis und Snacks., Mit Gartenwirtschaft, Grillhütte und Kinderspielplatz., Parkplätze und Toiletten vorhanden., Die Minigolfcard zum preisreduzierten Spielen wird akzeptiert."
69198,Schriesheim,69198 Schriesheim,Talstraße 184 b,false,false,unknown,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Schriesheim,,Talstraße,184,b,,street_address,Schriesheim,,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.4758215,8.7032221,"Talstraße 184 b, 69198 Schriesheim, Germany","184b, Talstraße, Stammberg, Schriesheim, Rhein-Neckar-Kreis, Baden-Württemberg, 69198, Deutschland",nominatim,,retail,,,,,,571991662,way,,,,,,,,,
69207,Sandhausen,69207 Sandhausen,Jahnstr. 9,false,false,unknown,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Sandhausen,,Jahnstraße,9,,,street_address,Sandhausen,,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.3348055,8.6475543,"Jahnstr. 9, 69207 Sandhausen, Germany","9, Jahnstraße, Sandhausen, Rhein-Neckar-Kreis, Baden-Württemberg, 69207, Deutschland",nominatim,,yes,,,,,,236527597,way,,,,,,,,,
69214,Eppelheim,69214 Eppelheim,Kirchheimerstr.,false,false,sonstige,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Eppelheim,,Kirchheimer Straße,,,,street_without_number,Eppelheim,,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.3963326,8.6263633,"Kirchheimerstr., 69214 Eppelheim, Germany","Kirchheimer Straße, Birkighöfe, Eppelheim, Rhein-Neckar-Kreis, Baden-Württemberg, 69214, Deutschland",nominatim,Kirchheimer Straße,residential,,,,,,30491889,way,,,,,,,,,
69226,Nußloch,69226 Nußloch,Massengasse 80 b,false,false,eternit,eternit,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Nußloch,,Massengasse,80,b,,street_address,Nußloch,,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.3282478,8.6768538,"Massengasse 80 b, 69226 Nußloch, Germany","Henny's, 80b, Massengasse, Nußloch, Rhein-Neckar-Kreis, Baden-Württemberg, 69226, Deutschland",nominatim,Henny's,restaurant,,,,,,185605363,way,,,,,,,,,
69250,Schönau,69250 Schönau,Altneudorfer Str. 14,false,false,sonstige,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Schönau,,Altneudorfer Straße,14,,,street_address,Schönau,,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.4657874,8.803392,"Altneudorfer Str. 14, 69250 Schönau, Germany","14, Altneudorfer Straße, Altneudorf, Schönau, GVV Schönau, Rhein-Neckar-Kreis, Baden-Württemberg, 69250, Deutschland",nominatim,,yes,,,,,,313925574,way,,,,,,,,,
69257,Wiesenbach,69257 Wiesenbach,In der Au 18,false,false,eternit,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Wiesenbach,,In der Au,18,,,street_address,Wiesenbach,,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.358976,8.7988727,"In der Au 18, 69257 Wiesenbach, Germany","Free Time Center, 18, In der Au, Wiesenbach, GVV Neckargemünd, Rhein-Neckar-Kreis, Baden-Württemberg, 69257, Deutschland",nominatim,Free Time Center,sports_centre,http://www.free-time-center.de,,,,,155440040,way,,,,,,,,,
69427,Mudau,69427 Mudau,Elztalstr. 5,false,false,eternit,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Mudau,,Elztalstraße,5,,,street_address,Langenelz,,Baden-Württemberg,Neckar-Odenwald-Kreis,Deutschland,DE,49.5152867,9.2030127,"Elztalstr. 5, 69427 Mudau, Germany","5, Elztalstraße, Oberlangenelz, Langenelz, Mudau, Neckar-Odenwald-Kreis, Baden-Württemberg, 69427, Deutschland",nominatim,,yes,,,,,,117328601,way,,,,,,,,,
69434,Hirschhorn,69434 Hirschhorn,Langenthaler Str. 80,false,false,sonstige,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Hirschhorn,,Langenthaler Straße,80,,,street_address,Hirschhorn,,Hessen,Kreis Bergstraße,Deutschland,DE,49.4523737,8.8758131,"Langenthaler Str. 80, 69434 Hirschhorn, Germany","Odenwald Campingpark, 80, Langenthaler Straße, Hirschhorn, Kreis Bergstraße, Hessen, 69434, Deutschland",nominatim,Odenwald Campingpark,camp_site,https://www.odenwald-camping-park.de/,+49 6272 809,Mar 30-Oct 07,,,175335049,way,,,,,,,,,
69469,Weinheim,69469 Weinheim,Waidallee 4-6,false,true,beton|eternit,beton|eternit,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Weinheim,,Waidallee,4-6,,,street_address,Weinheim (Kernstadt),Weststadt,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.5401437,8.6481514,"Waidallee 4 -6, 69469 Weinheim, Germany","1.MC Weinheim, 4-6, Waidallee, Weststadt, Weinheim (Kernstadt), Weinheim, Rhein-Neckar-Kreis, Baden-Württemberg, 69469, Deutschland",nominatim,1.MC Weinheim,miniature_golf,https://www.1-mc-weinheim.de/,,,,,124611839,way,,,,,,,,,
69469,Weinheim,69469 Weinheim,Obertorstraße 7,false,false,eternit,,,6,https://www.minigolfsport.de/minigolfatlas.php?plz=6,Weinheim,,Obertorstraße,7,,,street_address,Weinheim (Kernstadt),Prankel,Baden-Württemberg,Rhein-Neckar-Kreis,Deutschland,DE,49.5460359,8.6713605,"Obertorstraße 7, 69469 Weinheim, Germany","7, Obertorstraße, Prankel, Gerberbachviertel, Weinheim (Kernstadt), Weinheim, Rhein-Neckar-Kreis, Baden-Württemberg, 69469, Deutschland",nominatim,,yes,,,,,,142539659,way,,,,,,,,,
70188,Stuttgart,70188 Stuttgart,Alfred-Lörcher-Weg 18/1,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Stuttgart,,Alfred-Lörcher-Weg,18/1,,,street_address,Stuttgart,Uhlandshöhe,Baden-Württemberg,,Deutschland,DE,48.781439,9.1951984,"Alfred-Lörcher-Weg 18 /1, 70188 Stuttgart, Germany","Minigolf Klub Stuttgart 1962 Uhlandshöhe, 18/1, Alfred-Lörcher-Weg, Uhlandshöhe, Stuttgart-Ost, Stuttgart, Baden-Württemberg, 70188, Deutschland",nominatim,Minigolf Klub Stuttgart 1962 Uhlandshöhe,miniature_golf,https://www.minigolfklub-stuttgart.de/,+49 174 6380537,"Tu-Fr 14:00-20:00; Sa,Su,PH 12:00-20:00",,,143644724,way,,,,,,,,,
70192,Stuttgart,70192 Stuttgart,Parlerstraße,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Stuttgart,,Parlerstraße,,,,street_without_number,Stuttgart,Am Bismarckturm,Baden-Württemberg,,Deutschland,DE,48.7912847,9.1681227,"Parlerstraße, 70192 Stuttgart, Germany","Parlerstraße, Am Bismarckturm, Stuttgart-Nord, Stuttgart, Baden-Württemberg, 70192, Deutschland",nominatim,Parlerstraße,residential,,,,,,341036294,way,,,,,,,,,
70327,Stuttgart,70327 Stuttgart,Im Schleifrain 1,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Stuttgart,,Im Schleifrain,1,,,street_address,Stuttgart,Wangen,Baden-Württemberg,,Deutschland,DE,48.7721473,9.229972,"Im Schleifrain 1, 70327 Stuttgart, Germany","Neckarblick, 1, Im Schleifrain, Wangener Höhe, Wangen, Frauenkopf, Stuttgart, Baden-Württemberg, 70327, Deutschland",nominatim,Neckarblick,restaurant,,,,,,105006698,way,,,,,,,,,
70372,Stuttgart,70372 Stuttgart,Talstrasse 210,false,false,beton,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Stuttgart,,Talstraße,210,,,street_address,Stuttgart,Bad Cannstatt,Baden-Württemberg,,Deutschland,DE,48.7886337,9.2277603,"Talstrasse 210, 70372 Stuttgart, Germany","210, Talstraße, Wasen, Bad Cannstatt, Stuttgart, Baden-Württemberg, 70372, Deutschland",nominatim,,yes,,,,,,25216673,way,,,,,,,,,
70372,Stuttgart,70372 Stuttgart,Königsplatz 1,true,false,eternit,eternit,https://www.minigolfsport.de/minigolfatlas-detail.php?url=stuttgart,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Stuttgart,,Königsplatz,1,,,street_address,Stuttgart,Bad Cannstatt,Baden-Württemberg,,Deutschland,DE,48.8084207,9.2236088,"Königsplatz 1, 70372 Stuttgart, Germany","Kursaal Bad Cannstatt, 1, Königsplatz, Kurpark, Bad Cannstatt, Stuttgart, Baden-Württemberg, 70372, Deutschland",nominatim,Kursaal Bad Cannstatt,conference_centre,https://www.kursaal-cannstatt.de/,,,de:Kursaal Bad Cannstatt,Q1793209,307501138,way,,"70372 Stuttgart, KÃ¶nigsplatz 1",0711/55019211,0711/55019190,http://www.sbr-ggmbh.de,info@sbr-ggmbh.de,"Montag - Freitag von 12-20 Uhr, , Samstag, Sonntag, Feiertage von 11-20 Uhr",System Beton,"Getränke, Eis und Snacks., Bus-(U-Bahn-)Anbindung und Toiletten vorhanden., Parkhaus und Kinderspielplatz in der Nähe., Die Minigolfcard zum preisreduzierten Spielen wird akzeptiert."
70565,Stuttgart,70565 Stuttgart,Galileistr. 20,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Stuttgart,,Galileistraße,20,,,street_address,Stuttgart,Dürrlewang,Baden-Württemberg,,Deutschland,DE,48.7208943,9.118764,"Galileistr. 20, 70565 Stuttgart, Germany","Sushi by Kres, 20, Galileistraße, Synergiepark, Dürrlewang, Vaihingen, Stuttgart, Baden-Württemberg, 70565, Deutschland",nominatim,Sushi by Kres,restaurant,https://sushi-by-kres.de/,+49 711 7803071,Mo-Su 11:00-22:00,,,116607136,way,,,,,,,,,
70734,Fellbach,70734 Fellbach,Untertürkheimer Straße 52,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Fellbach,,Untertürkheimer Straße,52,,,street_address,Fellbach,,Baden-Württemberg,Rems-Murr-Kreis,Deutschland,DE,48.795794,9.2632136,"Untertürkheimer Straße 52, 70734 Fellbach, Germany","Untertürkheimer Straße, Fellbach, Untertürkheim, Fellbach, Rems-Murr-Kreis, Baden-Württemberg, 70734, Deutschland",nominatim,Untertürkheimer Straße,secondary,,,,,,1486802852,way,,,,,,,,,
70794,Filderstadt,70794 Filderstadt,Mahlestr. 50,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Filderstadt,,Mahlestraße,50,,,street_address,Filderstadt,Bonlanden,Baden-Württemberg,Landkreis Esslingen,Deutschland,DE,48.6520411,9.2135493,"Mahlestr. 50, 70794 Filderstadt, Germany","Mahlestraße, Bonlanden, Filderstadt, Landkreis Esslingen, Baden-Württemberg, 70794, Deutschland",nominatim,Mahlestraße,residential,,,,,,35971016,way,,,,,,,,,
70825,Korntal-Münchingen,70825 Korntal-Münchingen,Am Lotterberg 37,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Korntal-Münchingen,,Am Lotterberg,37,,,street_address,Korntal-Münchingen,,Baden-Württemberg,Landkreis Ludwigsburg,Deutschland,DE,48.8329935,9.1033462,"Am Lotterberg 37, 70825 Korntal-Münchingen, Germany","37, Am Lotterberg, Lotterberg, Korntal-Münchingen, Landkreis Ludwigsburg, Baden-Württemberg, 70825, Deutschland",nominatim,,house,,,,,,79576329,way,,,,,,,,,
70839,Gerlingen,70839 Gerlingen,Im Stöckach 200,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Gerlingen,,Im Stöckach,200,,,street_address,Gerlingen,Schillerhöhe,Baden-Württemberg,Landkreis Ludwigsburg,Deutschland,DE,48.797044,9.0808547,"Im Stöckach 200, 70839 Gerlingen, Germany","Biergarten im Stöckach, 200, Im Stöckach, Stöckach, Schillerhöhe, Gerlingen, Landkreis Ludwigsburg, Baden-Württemberg, 70839, Deutschland",nominatim,Biergarten im Stöckach,biergarten,,,May-Oct Th-Sa 15:00-18:00+; May-Oct Su 11:00-18:00+,,,4363241049,node,,,,,,,,,
71063,Sindelfingen,71063 Sindelfingen,Obere Vorstadt,false,false,sonstige,sonstige,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Sindelfingen,,Obere Vorstadt,,,Obere Vorstadt,named_place,Sindelfingen (Stadt),,Baden-Württemberg,Landkreis Böblingen,Deutschland,DE,48.7134367,8.9997243,"Obere Vorstadt, 71063 Sindelfingen, Germany","Obere Vorstadt, Sindelfingen (Stadt), Sindelfingen, Landkreis Böblingen, Baden-Württemberg, 71063, Deutschland",nominatim,Obere Vorstadt,secondary,,,,,,42051591,way,,,,,,,,,
71065,Sindelfingen,71065 Sindelfingen,Dresdener Straße 23,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Sindelfingen,,Dresdener Straße,23,,,street_address,Sindelfingen (Stadt),,Baden-Württemberg,Landkreis Böblingen,Deutschland,DE,48.700705,9.0164162,"Dresdener Straße 23, 71065 Sindelfingen, Germany","Wasserturm Goldberg, 23, Dresdener Straße, Goldberg, Sindelfingen (Stadt), Sindelfingen, Landkreis Böblingen, Baden-Württemberg, 71065, Deutschland",nominatim,Wasserturm Goldberg,water_tower,,,,,,46583127,way,,,,,,,,,
71083,Herrenberg,71083 Herrenberg,Mohrhof 1,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Herrenberg,,Mohrhof,1,,,street_address,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
71093,Weil im Schönbuch,71093 Weil im Schönbuch,Im Gaiern 6,false,false,sonstige,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Weil im Schönbuch,,Im Gaiern,6,,,street_address,Weil,,Baden-Württemberg,Landkreis Böblingen,Deutschland,DE,48.6122806,9.0697026,"Im Gaiern 6, 71093 Weil im Schönbuch, Germany","Golfwelten, 6, Im Gaiern, Weil, Weil im Schönbuch, Landkreis Böblingen, Baden-Württemberg, 71093, Deutschland",nominatim,Golfwelten,miniature_golf,https://www.golfwelten-schoenbuch.de/,+49 1577 9439221,,,,231613646,way,,,,,,,,,
71101,Schönaich,71101 Schönaich,Hans-Pfitzner-Str.,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Schönaich,,Hans-Pfitzner-Straße,,,,street_without_number,Schönaich,,Baden-Württemberg,Landkreis Böblingen,Deutschland,DE,48.6632113,9.0538739,"Hans-Pfitzner-Str., 71101 Schönaich, Germany","Hans-Pfitzner-Straße, Erweiterung Westrand, Schönaich, Landkreis Böblingen, Baden-Württemberg, 71101, Deutschland",nominatim,Hans-Pfitzner-Straße,residential,,,,,,23945538,way,,,,,,,,,
71101,Schönaich,71101 Schönaich,Böblinger Straße / Klobenäcker,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Schönaich,,Kolbenäcker,,,Böblinger Straße / Klobenäcker,named_place,Schönaich,,Baden-Württemberg,Landkreis Böblingen,Deutschland,DE,48.6632415,9.0503348,"Minigolf, 71101 Schönaich, Germany","Minigolf Schönaich, Kolbenäcker, Erweiterung Westrand, Schönaich, Landkreis Böblingen, Baden-Württemberg, 71101, Deutschland",nominatim,Minigolf Schönaich,miniature_golf,https://minigolf-schoenaich.de,+49 7031 653313,"Apr-Oct: Mo-Fr 17:00+; Sa 15:00+; Su,PH 13:30+; Nov-Mar: off",,,26542031,way,,,,,,,,,
71254,Ditzingen,71254 Ditzingen,Gröninger Straße 49,false,false,eternit,eternit,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Ditzingen,,Gröninger Straße,49,,,street_address,Ditzingen,Maurener Berg,Baden-Württemberg,Landkreis Ludwigsburg,Deutschland,DE,48.8338623,9.0687799,"Gröninger Straße 49, 71254 Ditzingen, Germany","Gröninger Straße, Maurener Berg, Ditzingen, Landkreis Ludwigsburg, Baden-Württemberg, 71254, Deutschland",nominatim,Gröninger Straße,residential,,,,,,147215267,way,,,,,,,,,
71272,Renningen,71272 Renningen,Hinterriedstr. 41,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Renningen,,Hinterriedstraße,41,,,street_address,Renningen,Bahnhof,Baden-Württemberg,Landkreis Böblingen,Deutschland,DE,48.7716628,8.9283544,"Hinterriedstr. 41, 71272 Renningen, Germany","41, Hinterriedstraße, Bahnhof, Renningen, Landkreis Böblingen, Baden-Württemberg, 71272, Deutschland",nominatim,,retail,,,,,,389016646,way,,,,,,,,,
71277,Rutesheim,71277 Rutesheim,Pforzheimer Str.,false,false,eternit|sonstige,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Rutesheim,,Pforzheimer Straße,,,,street_without_number,Rutesheim,,Baden-Württemberg,Landkreis Böblingen,Deutschland,DE,48.8090254,8.9405338,"Pforzheimer Str., 71277 Rutesheim, Germany","Pforzheimer Straße, Rutesheim, Landkreis Böblingen, Baden-Württemberg, 71277, Deutschland",nominatim,Pforzheimer Straße,tertiary,,,,,,9264899,way,,,,,,,,,
71332,Waiblingen,71332 Waiblingen,An der Talaue 10,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Waiblingen,,An der Talaue,10,,,street_address,Waiblingen,,Baden-Württemberg,Rems-Murr-Kreis,Deutschland,DE,48.8308455,9.3231583,"An der Talaue 10, 71332 Waiblingen, Germany","Hallenbad Waiblingen, 10, An der Talaue, Waiblingen, Rems-Murr-Kreis, Baden-Württemberg, 71334, Deutschland",nominatim,Hallenbad Waiblingen,water_park,https://www.stadtwerke-waiblingen.de/HallenbadWaiblingen.html,,"Mo 17:00-22:00; Tu 15:00-22:00; We 13:00-22:00; Th 06:30-22:00; Fr 08:00-22:00; Sa, Su 08:00-20:00",,Q105847356,26611080,way,,,,,,,,,
71364,Winnenden,71364 Winnenden,Albertviller Straße 47,false,false,sonstige,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Winnenden,,Albertviller Straße,47,,,street_address,Winnenden,Stöckach,Baden-Württemberg,Rems-Murr-Kreis,Deutschland,DE,48.8664441,9.3987274,"Albertviller Straße 47, 71364 Winnenden, Germany","47, Albertviller Straße, Stöckach, Winnenden, GVV Winnenden, Rems-Murr-Kreis, Baden-Württemberg, 71364, Deutschland",nominatim,,yes,,,,,,232454159,way,,,,,,,,,
71384,Weinstadt,71384 Weinstadt,Freibadstr. 23,false,false,sonstige,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Weinstadt,,Freibadstraße,23,,,street_address,Weinstadt,Beutelsbach,Baden-Württemberg,Rems-Murr-Kreis,Deutschland,DE,48.8007602,9.391095,"Freibadstr. 23, 71384 Weinstadt, Germany","Freibadstraße, Beutelsbach, Weinstadt, Rems-Murr-Kreis, Baden-Württemberg, 71384, Deutschland",nominatim,Freibadstraße,residential,,,,,,130896811,way,,,,,,,,,
